symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct,entry_reason,exit_reason
XRPUSDT,2025-01-13 16:00:00+00:00,2025-01-14 19:59:59.999000+00:00,2.4676332,2.6078954000000003,797.2,111.81702584000037,4.046211399920001,107.77081444008037,5.47839409033727,reversion:trend+confirmed_rebound,take_profit
AVAXUSDT,2025-01-18 12:00:00+00:00,2025-01-19 11:59:59.999000+00:00,39.469725000000004,37.80109,57.16,-95.37917660000011,4.4167997854,-99.79597638540011,-4.423405065528077,reversion:trend+confirmed_rebound,stop_loss
BNBUSDT,2025-01-19 16:00:00+00:00,2025-01-19 23:59:59.999000+00:00,698.22894,681.429115,5.394,-90.61825604999969,7.441875548670001,-98.06013159866968,-2.6036564819269654,reversion:range+confirmed_rebound,stop_loss
BTCUSDT,2025-01-20 04:00:00+00:00,2025-01-20 07:59:59.999000+00:00,101942.88597,105457.92466,0.03022,106.22446921180004,6.2676524972386005,99.95681671456144,3.2445990202233244,reversion:trend+confirmed_rebound,take_profit
LINKUSDT,2025-01-20 08:00:00+00:00,2025-01-20 19:59:59.999000+00:00,26.31315,24.354816500000002,49.42,-96.78084156999992,2.5040109044300003,-99.28485247442993,-7.634971360327435,reversion:trend+confirmed_rebound,stop_loss
SOLUSDT,2025-01-24 00:00:00+00:00,2025-01-27 03:59:59.999000+00:00,253.24656,234.512685,5.114,-95.80503674999991,2.4944007789300002,-98.29943752892991,-7.59008700651254,reversion:trend+confirmed_rebound,stop_loss
XRPUSDT,2025-01-27 16:00:00+00:00,2025-01-28 07:59:59.999000+00:00,2.9580783,3.1363310500000003,617.6,110.08889840000025,3.7639072145600005,106.32499118544024,5.81993859493173,reversion:range+confirmed_rebound,take_profit
BTCUSDT,2025-02-02 16:00:00+00:00,2025-02-02 19:59:59.999000+00:00,99396.54343499999,97310.710305,0.04247,-88.58533303109934,8.3541570663378,-96.93949009743714,-2.296398149129445,reversion:range+confirmed_rebound,stop_loss
BNBUSDT,2025-02-14 04:00:00+00:00,2025-02-18 07:59:59.999000+00:00,683.531595,649.964855,2.782,-93.38267068000026,3.7097871239,-97.09245780390026,-5.105870263392886,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-02-19 00:00:00+00:00,2025-02-20 15:59:59.999000+00:00,95719.57587,97587.40189000001,0.05079,94.8668835558004,9.818061400430402,85.04882215537,1.7494008169386677,reversion:range+confirmed_rebound,take_profit
BNBUSDT,2025-03-20 04:00:00+00:00,2025-03-24 20:00:00+00:00,625.01235,635.931875,5.263,57.469460075000114,6.636349456175,50.83311061882512,1.5453423880344161,reversion:trend+confirmed_rebound,strategy_exit_next_open
XRPUSDT,2025-03-25 12:00:00+00:00,2025-03-26 19:59:59.999000+00:00,2.44592235,2.3806091000000005,1379.8,-90.11922234999938,6.6596480947100005,-96.77887044470937,-2.8676209385796545,reversion:trend+confirmed_rebound,stop_loss
SOLUSDT,2025-04-16 04:00:00+00:00,2025-04-16 19:59:59.999000+00:00,126.51322499999999,133.25334,16.104,108.54281196000026,4.183280762759999,104.35953119724026,5.122269576955308,reversion:trend+confirmed_rebound,take_profit
SOLUSDT,2025-04-22 04:00:00+00:00,2025-04-22 15:59:59.999000+00:00,139.41967499999998,145.057435,19.021,107.23583296000028,5.41103910931,101.82479385069027,3.839689692290571,reversion:trend+confirmed_rebound,take_profit
XRPUSDT,2025-04-24 12:00:00+00:00,2025-04-26 07:59:59.999000+00:00,2.1566778,2.2378805,1326.7,107.73162208999995,5.83026049661,101.90136159338994,3.561410132751399,reversion:trend+confirmed_rebound,take_profit
AVAXUSDT,2025-04-28 04:00:00+00:00,2025-04-30 15:59:59.999000+00:00,21.750869999999995,20.899545,111.15,-94.62477374999952,4.74059362725,-99.36536737724951,-4.110067390407812,reversion:trend+confirmed_rebound,stop_loss
SOLUSDT,2025-04-30 20:00:00+00:00,2025-05-01 11:59:59.999000+00:00,145.69281,151.78407,17.872,108.86299872000009,5.316506799360001,103.5464919206401,3.9767117677255346,reversion:range+confirmed_rebound,take_profit
XRPUSDT,2025-05-01 12:00:00+00:00,2025-05-04 15:59:59.999000+00:00,2.2387188,2.1713138,1379.6,-92.9919379999999,6.084080974960001,-99.07601897495991,-3.2078630241547055,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-05-05 08:00:00+00:00,2025-05-06 15:59:59.999000+00:00,94809.290955,93506.313455,0.05261,-68.54964627500043,9.9072839480101,-78.45693022301052,-1.572939834681214,reversion:trend+confirmed_rebound,stop_loss
SOLUSDT,2025-05-06 16:00:00+00:00,2025-05-07 03:59:59.999000+00:00,143.25159,147.776075,23.174,104.85041538999997,6.74427510871,98.10614028128997,2.9552602766922162,reversion:range+confirmed_rebound,take_profit
BTCUSDT,2025-05-13 08:00:00+00:00,2025-05-18 15:59:59.999000+00:00,102716.83275,105128.96922,0.04232,102.0816154103999,8.7960343393704,93.28558107102951,2.1459877694973004,reversion:trend+confirmed_rebound,take_profit
SOLUSDT,2025-05-18 16:00:00+00:00,2025-05-18 19:59:59.999000+00:00,176.34812999999997,170.27482000000003,15.481,-94.020912109999,5.36606988895,-99.38698199894901,-3.6404882490106005,reversion:trend+confirmed_rebound,stop_loss
ADAUSDT,2025-05-19 00:00:00+00:00,2025-05-19 07:59:59.999000+00:00,0.76007985,0.7215390500000001,2469.2,-95.16494335999982,3.65841338788,-98.82335674787983,-5.265554520357293,reversion:range+confirmed_rebound,stop_loss
ETHUSDT,2025-05-19 08:00:00+00:00,2025-05-19 19:59:59.999000+00:00,2404.9418699999997,2544.6970149999997,0.7929,110.81185447050008,3.9245686719164996,106.88728579858358,5.60535403356756,reversion:range+confirmed_rebound,take_profit
BTCUSDT,2025-05-24 12:00:00+00:00,2025-05-25 11:59:59.999000+00:00,109263.174285,106786.949815,0.03635,-90.01075948450004,7.853422011035001,-97.86418149553505,-2.464027438080394,reversion:trend+confirmed_rebound,stop_loss
BTCUSDT,2025-05-26 00:00:00+00:00,2025-05-28 23:59:59.999000+00:00,109058.7021,106881.30261500001,0.04039,-87.94516519914949,8.72181679043885,-96.66698198958834,-2.194542428645854,reversion:trend+confirmed_rebound,stop_loss
BNBUSDT,2025-06-13 08:00:00+00:00,2025-06-13 16:00:00+00:00,655.337505,653.163255,7.48,-16.26338999999937,9.787585684800002,-26.05097568479937,-0.53144383366246,reversion:range+confirmed_rebound,strategy_exit_next_open
ETHUSDT,2025-07-15 08:00:00+00:00,2025-07-15 19:59:59.999000+00:00,2978.98875,3077.750355,1.0567,104.36138800350015,6.400156212253499,97.96123179124665,3.1119575693261727,reversion:trend+confirmed_rebound,take_profit
SOLUSDT,2025-07-16 00:00:00+00:00,2025-07-16 19:59:59.999000+00:00,164.06198999999998,170.084915,17.653,106.32269502500026,5.898695313965,100.42399971103526,3.467456474836138,reversion:trend+confirmed_rebound,take_profit
ETHUSDT,2025-07-22 12:00:00+00:00,2025-07-23 15:59:59.999000+00:00,3707.15265,3581.1185450000003,0.7369,-92.8745319744998,5.3707270435955,-98.24525901809531,-3.5963551755819863,reversion:trend+confirmed_rebound,stop_loss
ADAUSDT,2025-07-24 00:00:00+00:00,2025-07-24 07:59:59.999000+00:00,0.8164079999999999,0.7702147,2046.9,-94.55306576999976,3.24765800463,-97.80072377462976,-5.852456455595718,reversion:trend+confirmed_rebound,stop_loss
XRPUSDT,2025-07-24 12:00:00+00:00,2025-07-25 16:00:00+00:00,3.1699842,3.0359812500000003,536.5,-71.89258267499986,3.3295004639250005,-75.22208313892486,-4.423016223550885,reversion:trend+confirmed_rebound,strategy_exit_next_open
SOLUSDT,2025-07-29 20:00:00+00:00,2025-07-30 12:00:00+00:00,181.200555,177.201355,13.995,-55.96880400000002,5.015834730450001,-60.984638730450015,-2.404850200376042,reversion:range+confirmed_rebound,strategy_exit_next_open
LINKUSDT,2025-07-30 16:00:00+00:00,2025-07-30 19:59:59.999000+00:00,17.608800000000002,16.8745585,123.85,-90.93580977500038,4.270763950225,-95.20657372522538,-4.365572091795029,reversion:range+confirmed_rebound,stop_loss
